primary_name,Customer Type,Period Name,Food Type,Week Name,Total Amount,Slot Timing From,Slot Timing To,city
Connaught Place,Child,Dinner,VEG,MONDAY,469,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Lunch,VEG,MONDAY,849,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Lunch,NON-VEG,MONDAY,899,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Dinner,VEG,MONDAY,999,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Dinner,NON-VEG,MONDAY,1099,18:00:00,23:00:00,New Delhi
Connaught Place,Child,Lunch,VEG,TUESDAY,469,12:00:00,16:00:00,New Delhi
Connaught Place,Child,Dinner,VEG,TUESDAY,469,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Lunch,VEG,TUESDAY,849,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Lunch,NON-VEG,TUESDAY,899,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Dinner,VEG,TUESDAY,999,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Dinner,NON-VEG,TUESDAY,1099,18:00:00,23:00:00,New Delhi
Connaught Place,Child,Lunch,VEG,WEDNESDAY,469,12:00:00,16:00:00,New Delhi
Connaught Place,Child,Dinner,VEG,WEDNESDAY,469,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Dinner,NON-VEG,WEDNESDAY,1199,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Dinner,VEG,WEDNESDAY,1099,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Lunch,NON-VEG,WEDNESDAY,999,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Lunch,VEG,WEDNESDAY,949,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Dinner,NON-VEG,THURSDAY,1199,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Early Bird Dinner,NON-VEG,FRIDAY,1099,18:00:00,19:00:00,New Delhi
Connaught Place,Adult,Early Bird Dinner,VEG,SUNDAY,999,18:00:00,19:00:00,New Delhi
Connaught Place,Adult,Dinner,VEG,THURSDAY,1099,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Early Bird Dinner,NON-VEG,SUNDAY,1099,18:00:00,19:00:00,New Delhi
Connaught Place,Child,Lunch,VEG,FRIDAY,469,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Early Bird Dinner,VEG,SATURDAY,999,18:00:00,19:00:00,New Delhi
Connaught Place,Child,Dinner,VEG,FRIDAY,469,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Early Bird Dinner,NON-VEG,SATURDAY,1099,18:00:00,19:00:00,New Delhi
Connaught Place,Adult,Lunch,NON-VEG,FRIDAY,999,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Early Bird Dinner,VEG,FRIDAY,999,18:00:00,19:00:00,New Delhi
Connaught Place,Adult,Lunch,VEG,FRIDAY,949,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Dinner,NON-VEG,FRIDAY,1199,19:15:00,23:00:00,New Delhi
Connaught Place,Adult,Dinner,VEG,FRIDAY,1099,19:15:00,23:00:00,New Delhi
Connaught Place,Child,Lunch,VEG,SATURDAY,469,12:00:00,16:00:00,New Delhi
Connaught Place,Child,Dinner,VEG,SATURDAY,469,18:00:00,23:00:00,New Delhi
Connaught Place,Adult,Lunch,VEG,SATURDAY,999,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Lunch,NON-VEG,SATURDAY,1049,12:00:00,16:00:00,New Delhi
Connaught Place,Adult,Dinner,VEG,SATURDAY,1099,19:15:00,23:00:00,New Delhi
Connaught Place,Adult,Dinner,NON-VEG,SATURDAY,1199,19:15:00,23:00:00,New Delhi
Prahlad Nagar,Adult,Dinner,NON-VEG,WEDNESDAY,999,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,NON-VEG,THURSDAY,999,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,NON-VEG,FRIDAY,999,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,NON-VEG,SATURDAY,999,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,VEG,SUNDAY,899,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,VEG,MONDAY,899,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,VEG,TUESDAY,899,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,VEG,WEDNESDAY,899,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,VEG,THURSDAY,899,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,VEG,FRIDAY,899,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,VEG,SATURDAY,899,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,NON-VEG,SUNDAY,924,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,NON-VEG,MONDAY,924,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,NON-VEG,TUESDAY,924,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,NON-VEG,WEDNESDAY,924,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,NON-VEG,THURSDAY,924,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,NON-VEG,FRIDAY,924,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,NON-VEG,SATURDAY,924,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,VEG,SUNDAY,824,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,VEG,MONDAY,824,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,VEG,TUESDAY,824,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,VEG,WEDNESDAY,824,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,VEG,THURSDAY,824,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,VEG,FRIDAY,824,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Early Bird Dinner,VEG,SATURDAY,824,18:30:00,19:15:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,NON-VEG,SUNDAY,999,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,NON-VEG,MONDAY,999,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,NON-VEG,TUESDAY,999,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,NON-VEG,WEDNESDAY,999,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Child,Lunch,VEG,THURSDAY,429,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,NON-VEG,THURSDAY,999,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,VEG,THURSDAY,899,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,NON-VEG,FRIDAY,999,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,NON-VEG,SATURDAY,999,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,VEG,SUNDAY,899,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Child,Lunch,VEG,MONDAY,429,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,VEG,MONDAY,899,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,VEG,TUESDAY,899,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,VEG,WEDNESDAY,899,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,VEG,FRIDAY,899,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Lunch,VEG,SATURDAY,899,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Child,Lunch,VEG,SUNDAY,429,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Child,Lunch,VEG,TUESDAY,429,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Child,Lunch,VEG,WEDNESDAY,429,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,NON-VEG,SUNDAY,999,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Child,Lunch,VEG,SATURDAY,429,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Child,Lunch,VEG,FRIDAY,429,12:00:00,16:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,NON-VEG,MONDAY,999,19:30:00,23:00:00,Ahmedabad
Prahlad Nagar,Adult,Dinner,NON-VEG,TUESDAY,999,19:30:00,23:00:00,Ahmedabad
"Parle Point, Athwa",Child,Lunch,VEG,SUNDAY,429,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Child,Lunch,VEG,TUESDAY,429,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Child,Lunch,VEG,WEDNESDAY,429,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Child,Lunch,VEG,SATURDAY,429,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,NON-VEG,WEDNESDAY,999,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Child,Lunch,VEG,THURSDAY,429,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Child,Lunch,VEG,FRIDAY,429,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,NON-VEG,THURSDAY,999,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,NON-VEG,FRIDAY,999,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,NON-VEG,SATURDAY,999,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,VEG,SUNDAY,899,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,VEG,MONDAY,899,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,VEG,TUESDAY,899,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,VEG,WEDNESDAY,899,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,VEG,THURSDAY,899,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,VEG,FRIDAY,899,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,VEG,SATURDAY,899,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,NON-VEG,SUNDAY,924,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,NON-VEG,MONDAY,924,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,NON-VEG,TUESDAY,924,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,NON-VEG,WEDNESDAY,924,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,NON-VEG,THURSDAY,924,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,NON-VEG,FRIDAY,924,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,NON-VEG,SATURDAY,924,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,VEG,SUNDAY,824,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,VEG,MONDAY,824,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,VEG,TUESDAY,824,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,VEG,WEDNESDAY,824,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,VEG,THURSDAY,824,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,VEG,FRIDAY,824,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Early Bird Dinner,VEG,SATURDAY,824,18:30:00,19:15:00,Surat
"Parle Point, Athwa",Adult,Lunch,NON-VEG,SUNDAY,999,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,NON-VEG,MONDAY,999,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,NON-VEG,TUESDAY,999,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,NON-VEG,WEDNESDAY,999,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,NON-VEG,THURSDAY,999,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,NON-VEG,FRIDAY,999,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,NON-VEG,SATURDAY,999,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,VEG,THURSDAY,899,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,VEG,SUNDAY,899,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,VEG,MONDAY,899,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Child,Lunch,VEG,MONDAY,429,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,VEG,TUESDAY,899,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,VEG,WEDNESDAY,899,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,VEG,FRIDAY,899,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Lunch,VEG,SATURDAY,899,12:00:00,16:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,NON-VEG,SUNDAY,999,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,NON-VEG,MONDAY,999,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Surat
"Parle Point, Athwa",Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Surat
"Parle Point, Athwa",Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Surat
"Parle Point, Athwa",Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Surat
"Parle Point, Athwa",Adult,Dinner,NON-VEG,TUESDAY,999,19:30:00,23:00:00,Surat
"Parle Point, Athwa",Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Surat
"Eternity Mall, Amravati Road",Child,Dinner,VEG,SATURDAY,469,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,NON-VEG,SATURDAY,999,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,VEG,SATURDAY,899,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,NON-VEG,SATURDAY,999,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,VEG,SATURDAY,899,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Lunch,VEG,TUESDAY,469,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Dinner,VEG,TUESDAY,469,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,NON-VEG,SUNDAY,999,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Lunch,VEG,WEDNESDAY,469,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,VEG,SUNDAY,899,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Dinner,VEG,WEDNESDAY,469,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,NON-VEG,SUNDAY,999,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,VEG,SUNDAY,899,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,NON-VEG,MONDAY,899,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,VEG,MONDAY,799,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,NON-VEG,MONDAY,899,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,VEG,MONDAY,799,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,NON-VEG,TUESDAY,899,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Lunch,VEG,THURSDAY,469,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,VEG,TUESDAY,799,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Dinner,VEG,THURSDAY,469,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,NON-VEG,TUESDAY,899,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,VEG,TUESDAY,799,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,NON-VEG,WEDNESDAY,899,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,VEG,WEDNESDAY,799,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,NON-VEG,WEDNESDAY,899,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,VEG,WEDNESDAY,799,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,NON-VEG,THURSDAY,899,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,VEG,THURSDAY,799,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,NON-VEG,THURSDAY,899,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,VEG,THURSDAY,799,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,NON-VEG,FRIDAY,899,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Lunch,VEG,FRIDAY,799,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,NON-VEG,FRIDAY,899,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Adult,Dinner,VEG,FRIDAY,799,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Lunch,VEG,SUNDAY,469,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Lunch,VEG,FRIDAY,469,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Lunch,VEG,SATURDAY,469,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Lunch,VEG,MONDAY,469,12:00:00,16:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Dinner,VEG,SUNDAY,469,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Dinner,VEG,FRIDAY,469,18:30:00,23:00:00,Nagpur
"Eternity Mall, Amravati Road",Child,Dinner,VEG,MONDAY,469,18:30:00,23:00:00,Nagpur
"Sector 5, Salt Lake",Child,Early Bird Dinner,VEG,SUNDAY,469,18:30:00,19:00:00,Kolkata
"Sector 5, Salt Lake",Child,Early Bird Dinner,VEG,MONDAY,469,18:30:00,19:00:00,Kolkata
"Sector 5, Salt Lake",Child,Early Bird Dinner,VEG,TUESDAY,469,18:30:00,19:00:00,Kolkata
"Sector 5, Salt Lake",Child,Dinner,VEG,SUNDAY,469,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Lunch,VEG,SUNDAY,469,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,NON-VEG,SUNDAY,1049,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,VEG,SUNDAY,949,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Child,Early Bird Dinner,VEG,WEDNESDAY,469,18:30:00,19:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,NON-VEG,SUNDAY,1049,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,VEG,SUNDAY,949,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Dinner,VEG,MONDAY,469,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Lunch,VEG,MONDAY,469,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,NON-VEG,MONDAY,899,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,VEG,MONDAY,799,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Child,Early Bird Dinner,VEG,THURSDAY,469,18:30:00,19:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,NON-VEG,MONDAY,899,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,VEG,MONDAY,799,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Dinner,VEG,TUESDAY,469,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Lunch,VEG,TUESDAY,469,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,NON-VEG,TUESDAY,899,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,VEG,TUESDAY,799,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Child,Early Bird Dinner,VEG,FRIDAY,469,18:30:00,19:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,NON-VEG,TUESDAY,899,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,VEG,TUESDAY,799,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Dinner,VEG,WEDNESDAY,469,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Lunch,VEG,WEDNESDAY,469,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,NON-VEG,WEDNESDAY,949,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,VEG,WEDNESDAY,849,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Early Bird Dinner,VEG,SATURDAY,469,18:30:00,19:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,NON-VEG,WEDNESDAY,949,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,VEG,WEDNESDAY,849,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Child,Dinner,VEG,THURSDAY,469,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Lunch,VEG,THURSDAY,469,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,NON-VEG,THURSDAY,949,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,VEG,THURSDAY,849,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,NON-VEG,THURSDAY,949,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,VEG,THURSDAY,849,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Dinner,VEG,FRIDAY,469,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Lunch,VEG,FRIDAY,469,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,NON-VEG,FRIDAY,949,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,VEG,FRIDAY,849,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,NON-VEG,FRIDAY,999,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,VEG,FRIDAY,899,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Dinner,VEG,SATURDAY,469,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Child,Lunch,VEG,SATURDAY,469,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,NON-VEG,SATURDAY,1049,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Dinner,VEG,SATURDAY,949,18:30:00,23:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,NON-VEG,SATURDAY,1049,12:00:00,16:00:00,Kolkata
"Sector 5, Salt Lake",Adult,Lunch,VEG,SATURDAY,949,12:00:00,16:00:00,Kolkata
Park Street,Adult,Dinner,NON-VEG,SUNDAY,1049,18:30:00,23:00:00,Kolkata
Park Street,Adult,Dinner,VEG,SUNDAY,949,18:30:00,23:00:00,Kolkata
Park Street,Child,Dinner,VEG,MONDAY,469,18:30:00,23:00:00,Kolkata
Park Street,Child,Lunch,VEG,MONDAY,469,12:00:00,16:00:00,Kolkata
Park Street,Adult,Dinner,NON-VEG,SATURDAY,1049,18:30:00,23:00:00,Kolkata
Park Street,Adult,Dinner,VEG,SATURDAY,949,18:30:00,23:00:00,Kolkata
Park Street,Adult,Lunch,NON-VEG,SATURDAY,1049,12:00:00,16:00:00,Kolkata
Park Street,Adult,Lunch,VEG,SATURDAY,949,12:00:00,16:00:00,Kolkata
Park Street,Adult,Lunch,NON-VEG,THURSDAY,949,12:00:00,16:00:00,Kolkata
Park Street,Adult,Lunch,VEG,THURSDAY,849,12:00:00,16:00:00,Kolkata
Park Street,Adult,Dinner,NON-VEG,WEDNESDAY,949,18:30:00,23:00:00,Kolkata
Park Street,Adult,Dinner,VEG,WEDNESDAY,849,18:30:00,23:00:00,Kolkata
Park Street,Adult,Dinner,NON-VEG,THURSDAY,949,18:30:00,23:00:00,Kolkata
Park Street,Adult,Dinner,VEG,THURSDAY,849,18:30:00,23:00:00,Kolkata
Park Street,Adult,Lunch,NON-VEG,WEDNESDAY,949,12:00:00,16:00:00,Kolkata
Park Street,Adult,Lunch,VEG,WEDNESDAY,849,12:00:00,16:00:00,Kolkata
Park Street,Adult,Lunch,NON-VEG,TUESDAY,899,12:00:00,16:00:00,Kolkata
Park Street,Adult,Lunch,VEG,TUESDAY,799,12:00:00,16:00:00,Kolkata
Park Street,Adult,Dinner,NON-VEG,TUESDAY,899,18:30:00,23:00:00,Kolkata
Park Street,Adult,Dinner,VEG,TUESDAY,799,18:30:00,23:00:00,Kolkata
Park Street,Adult,Lunch,NON-VEG,MONDAY,899,12:00:00,16:00:00,Kolkata
Park Street,Adult,Lunch,VEG,MONDAY,799,12:00:00,16:00:00,Kolkata
